0,1.2550603715646256
1,1.1512497804937627
2,1.1021992215013623
3,1.2305503664547155
4,1.1392711463752978
5,1.2124716783056282
6,1.1266158022769124
7,1.0850605814139378
8,1.1950023674045336
9,1.1180860909803039
10,1.182060786453699
11,1.1086450125053833
12,1.0725650205959534
13,1.1689338479768645
14,1.1022742587878167
15,1.15925872975874
16,1.0949631301810059
17,1.0630583968910774
18,1.14899979366284
19,1.0900261475597695
20,1.141528546071484
21,1.0577401565088431
22,1.0552012078153683
23,1.0531610846967758
24,1.0542691705202045
25,1.0847944037475359
26,1.1423697660390353
27,1.0905654973293233
28,1.1484069346944146
29,1.152301365500408
30,1.0955906257014412
31,1.161275616828015
32,1.1027662191340952
33,1.1682079799707585
34,1.1736898008487096
35,1.1092291028923105
36,1.1856301841468666
37,1.1185077107451669
38,1.1940832774141774
39,1.201751735033492
40,1.1271295648124964
41,1.2181853461743852
42,1.1395811300577379
43,1.229333409398322
44,1.2401713636733307
45,1.1516460480543358
46,1.263921432285964
47,1.169231297116574
48,1.280177092892376
49,1.2959600567634149
50,1.1872677369563405
51,1.187359996798304
52,1.1275263854895037
53,1.12012129879908
54,1.1021513414486976
55,1.0626398795360323
56,1.0531548510351563
57,1.0417056039582087
58,1.0262011537190183
59,1.030094572730273
60,1.0399102788900025
61,1.0858266602622493
62,1.058314943635607
63,1.10575531021167
64,1.118434581008166
65,1.1117528491695117
66,1.1085299054148743
67,1.1058708952241247
68,1.0767843922618099
69,1.1042737108633622
70,1.0744851172772045
71,1.0896956263752746
72,1.1171089265666014
73,1.0485523096480784
74,1.0566695184854062
75,1.0596763746707227
76,1.0727355011708306
77,1.0304863495494305
78,1.0283708150482982
79,1.0298121626467545
80,1.0552860859915707
81,1.0668746874311015
82,1.0576728084128744
83,1.1106351444584395
84,1.1225348784631313
85,1.189417271432909
86,1.1870752667976816
87,1.1271391692840167
88,1.2818957668286628
89,1.1691096465849806
90,1.118991483386919
91,1.1866765535808086
92,1.1929870827682445
93,1.2714161900220113
94,1.2600137362015889
95,1.1741534531673625
96,1.2355593195264702
97,1.1529774870607548
98,1.2163676611311434
99,1.2063161178391764
100,1.141147696717884
101,1.1919025916323551
102,1.1264373377358272
103,1.1795078083928232
104,1.170685580938587
105,1.118402128188477
106,1.16156080339184
107,1.1075634698162458
108,1.1531206906418023
109,1.1450884011418396
110,1.1017922296950107
111,1.1292449105974862
112,1.080838583960911
113,1.0713399922549827
114,1.0835775731509198
115,1.1284749694338532
116,1.1584957076111615
117,1.1019973166605983
118,1.173325541151323
119,1.1741918296591278
120,1.1641172876502122
121,1.187180563464455
122,1.1177374537636473
123,1.2029029906844448
124,1.2044707950685745
125,1.1945097287077362
126,1.2226761633520744
127,1.139750947324396
128,1.244500010297426
129,1.2469670807578102
130,1.2380779072019439
131,1.2740813352002722
132,1.1765772634688678
133,1.3078900550735106
134,1.3138640954380192
135,1.200062351882755
136,1.1916113621346327
137,1.106066019745001
138,1.0911811320322393
139,1.0693926374931484
140,1.0571550248766286
141,1.0461046348395115
142,1.0211788864657858
143,1.0141583201769842
144,1.0385335766469368
145,1.0432164647732312
146,1.037234604499984
147,1.0360283520079527
148,1.031584625094051
149,1.0176610996584223
150,1.0166904001687866
151,1.0151181024216869
152,1.0352441386431173
153,1.02976401972727
154,1.0175756522141062
155,1.0235787031977193
156,1.0318718924859507
157,1.0609153557467361
158,1.0492042861194533
159,1.0576881363887385
160,1.0321759770573464
161,1.0315450269824424
162,1.034828917949028
163,1.0241745662764181
164,1.0388012491102745
165,1.0213844808527004
166,1.015219179009092
167,1.0183775707861784
168,1.0331239916347286
169,1.0358034920839287
170,1.0370007731917819
171,1.0432660194799284
172,1.0351178318147176
173,1.0159731077022536
174,1.0208705398220095
175,1.0448128001756152
176,1.051155872802906
177,1.0646779720827881
178,1.0783862297909967
179,1.1025477452933936
180,1.014692971495176
181,1.0158014594466427
182,1.0213845495308558
183,1.0859433146299702
184,1.0888531911307275
