4,23
5,19
6,17
7,16
8,18
9,16
10,19
11,16
12,15
13,17
14,16
15,19
16,16
17,15
18,17
19,15
20,18
21,16
22,12
23,11
24,11
25,13
26,14
27,13
28,11
29,11
30,12
31,13
32,14
33,13
34,12
35,12
36,14
37,14
38,13
39,12
40,12
41,14
42,14
43,13
44,12
45,12
46,14
47,14
48,15
49,25
50,18
51,14
52,13
53,13
54,13
55,15
56,13
57,13
58,13
59,13
60,15
61,13
62,13
63,13
64,13
65,15
66,13
67,11
68,12
69,9
70,11
71,14
72,15
73,14
74,11
75,12
76,14
77,15
78,18
79,14
80,15
81,17
82,16
83,18
84,14
85,15
86,17
87,16
88,18
89,14
90,15
91,17
92,16
93,18
94,13
95,16
96,15
97,15
98,16
99,15
100,16
101,15
102,15
103,16
104,15
105,16
106,15
107,15
108,19
109,14
110,14
111,12
112,13
113,11
114,14
115,15
116,12
117,13
118,13
119,13
120,14
121,16
122,15
123,19
124,14
125,12
126,11
127,11
128,11
129,11
130,11
131,11
132,11
133,11
134,11
135,11
136,11
137,11
138,11
139,10
140,10
141,13
142,13
143,13
144,13
145,12
146,13
147,13
148,13
149,13
150,12
151,13
152,13
153,14
154,15
155,17
156,17
157,17
158,14
159,14
160,14
161,12
162,13
163,16
164,15
165,9
166,13
167,12
168,15
169,15
170,17
171,13
172,14
173,12
174,13
175,13
176,13
177,14
178,14
179,13
180,13
181,13
182,14
183,15
184,15
185,13
186,14
187,14
188,13
189,13
190,13
191,14
192,14
193,13
194,13
195,12
196,11
197,13
198,16
199,13
200,12
201,12
202,11
203,12
204,14
205,15
206,13
207,12
208,13
209,12
210,15
211,16
212,15
213,10
214,11
215,12
216,12
217,12
218,10
219,11
220,12
221,10
222,10
223,12
224,11
225,12
226,10
227,10
228,13
229,10
230,11
231,12
232,13
233,14
234,12
235,13
236,12
237,13
238,14
239,12
240,9
241,11
242,12
243,12
244,10
245,11
246,17
247,17
248,15
249,11
250,14
251,12
252,13
253,16
254,16
255,11
256,12
257,12
258,12
259,17
260,18
261,14
262,11
263,14
264,12
265,13
266,12
267,14
268,13
269,13
270,13
271,12
272,14
273,13
274,18
275,15
276,14
277,16
278,12
279,14
280,15
281,14
282,16
283,12
284,13
285,12
286,13
287,15
288,17
289,15
290,13
291,12
292,13
293,12
294,11
295,14
296,12
297,14
298,12
299,11
300,12
301,15
302,14
303,12
304,11
305,15
306,14
307,15
308,16
309,14
310,14
311,11
312,11
313,11
314,11
315,12
316,11
317,11
318,12
319,11
320,14
321,14
322,11
323,11
324,11
325,13
326,14
327,11
328,13
329,15
330,16
331,18
332,14
333,14
334,12
335,12
336,15
337,18
338,11
339,11
340,12
341,15
342,14
343,17
344,11
345,12
346,14
347,12
348,12
349,17
350,18
351,13
352,13
353,12
354,16
355,13
356,13
357,14
358,13
359,15
360,13
361,13
362,14
363,13
364,16
365,15
366,12
367,13
368,15
369,12
370,13
371,9
372,13
373,17
374,13
375,12
376,13
377,15
378,17
379,14
380,17
381,13
382,11
383,9
384,12
385,17
386,13
387,14
388,13
389,13
390,14
391,15
392,17
393,15
394,10
395,11
396,15
397,15
398,11
399,10
400,12
401,12
402,9
403,10
404,12
405,12
406,11
407,11
408,10
409,25
410,11
411,12
412,11
413,11
414,10
415,10
416,9
417,9
418,11
419,10
420,12
421,17
422,14
423,11
424,10
425,15
426,17
427,13
428,10
429,13
430,10
431,12
432,11
433,13
434,17
435,10
436,10
437,13
438,17
439,19
440,17
441,14
442,15
443,11
444,14
445,15
446,13
447,9
448,13
449,12
450,12
451,14
452,11
453,12
454,17
455,12
456,14
457,13
458,13
459,14
460,12
461,12
462,11
463,18
464,15
465,11
466,10
467,12
468,13
469,10
470,12
471,14
472,16
473,15
474,11
475,11
476,12
477,10
478,12
479,11
480,11
481,12
482,10
483,12
484,12
485,7
486,15
487,15
488,12
489,12
490,13
491,14
492,12
493,12
494,10
495,10
496,10
497,9
498,12
499,22
500,15
501,13
502,12
503,11
504,11
505,13
506,15
507,12
508,13
509,12
510,11
511,15
512,16
513,7
514,9
515,11
516,9
517,10
518,11
519,9
520,11
521,9
522,10
523,11
524,9
525,16
526,16
527,15
528,14
529,11
530,10
531,11
532,10
533,11
534,16
535,17
536,13
537,13
538,11
539,12
540,13
541,11
542,14
543,11
544,12
545,14
546,14
547,12
548,15
549,13
550,14
551,12
552,14
553,15
554,15
555,16
556,13
557,15
558,13
559,13
560,15
561,17
562,9
563,13
564,12
565,10
566,12
567,11
568,13
569,11
570,11
571,12
572,10
573,13
574,11
575,12
576,14
577,14
578,14
579,11
580,13
581,19
582,17
583,13
584,11
585,11
586,10
587,10
588,10
589,10
590,11
591,12
592,12
593,11
594,13
595,15
596,15
597,20
598,13
599,10
600,15
601,16
602,14
603,13
604,10
605,12
606,10
607,11
608,12
609,10
610,12
611,10
612,11
613,11
614,10
615,12
616,11
617,16
618,16
619,16
620,14
621,14
622,13
623,16
624,18
625,14
626,15
627,12
628,16
629,12
630,12
631,13
632,12
633,14
634,11
635,13
636,12
637,14
638,9
639,16
640,13
641,10
642,10
643,12
644,11
645,9
646,11
647,14
648,14
649,15
650,15
651,16
652,12
653,11
654,10
655,10
656,10
657,11
658,10
659,10
660,10
661,10
662,12
663,10
664,10
665,10
666,10
667,12
668,12
669,7
670,13
671,15
672,12
673,10
674,12
675,8
676,10
677,12
678,11
679,14
680,13
681,12
682,10
683,7
684,11
685,9
686,12
687,18
688,14
689,7
690,10
691,11
692,11
693,9
694,10
695,9
696,10
697,11
698,9
699,10
700,9
701,10
702,11
703,9
704,10
705,10
706,10
707,20
708,16
709,17
710,14
711,14
712,13
713,12
714,8
715,12
716,10
717,9
718,16
719,15
720,9
721,14
722,11
723,11
724,14
725,12
726,11
727,12
728,12
729,16
730,19
731,16
732,11
733,10
734,12
735,10
736,13
737,12
738,12
739,15
740,15
741,11
742,13
743,12
744,10
745,12
746,11
747,14
748,12
749,12
750,11
751,11
752,13
753,12
754,12
755,11
756,11
757,13
758,12
759,12
760,15
761,16
762,12
763,13
764,14
765,13
766,10
767,10
768,14
769,22
770,17
771,11
772,13
773,15
774,13
775,12
776,11
777,13
778,13
779,11
780,11
781,9
782,9
783,9
784,11
785,10
786,9
787,9
788,9
789,11
790,10
791,9
792,9
793,9
794,10
795,10
796,9
797,13
798,16
799,14
800,14
801,15
802,17
803,13
804,11
805,9
806,12
807,15
808,19
809,16
810,11
811,12
812,10
813,13
814,14
815,14
816,12
817,14
818,11
819,15
820,16
821,13
822,12
823,11
824,15
825,13
826,14
827,14
828,12
829,13
830,12
831,13
832,13
833,11
834,11
835,10
836,10
837,11
838,10
839,11
840,10
841,10
842,11
843,10
844,11
845,10
846,10
847,11
848,10
849,11
850,11
851,13
852,11
853,11
854,18
855,15
856,14
857,12
858,10
859,15
860,10
861,13
862,15
863,16
864,17
865,12
866,12
867,12
868,9
869,10
870,10
871,11
872,10
873,9
874,11
875,10
876,11
877,10
878,9
879,11
880,10
881,11
882,10
883,11
884,13
885,13
886,12
887,14
888,11
889,13
890,13
891,14
892,16
893,14
894,13
895,12
896,12
897,15
898,15
899,12
900,13
901,16
902,13
903,12
904,16
905,15
906,16
907,13
908,10
909,10
910,12
911,8
912,10
913,15
914,14
915,14
916,13
917,13
918,16
919,14
920,14
921,10
922,12
923,11
924,11
925,10
926,10
927,10
928,11
929,10
930,10
931,10
932,10
933,11
934,10
935,10
936,10
937,10
938,11
939,10
940,10
941,10
942,7
943,11
944,14
945,12
946,10
947,12
948,8
949,21
950,10
951,9
952,10
953,13
954,15
955,10
956,7
957,8
958,9
959,9
960,10
961,9
962,8
963,9
964,9
965,10
966,9
967,8
968,9
969,9
970,10
971,9
972,8
973,9
974,10
975,10
976,10
977,8
978,13
979,16
980,13
981,14
982,14
983,15
984,15
985,13
986,11
987,8
988,10
989,11
990,9
991,15
992,14
993,11
994,16
995,13
996,13
997,18
998,18
999,12
1000,11
1001,10
1002,11
1003,14
1004,12
1005,12
1006,13
1007,13
1008,14
1009,15
1010,12
1011,12
1012,11
1013,13
1014,12
1015,11
1016,11
1017,11
1018,11
1019,12
1020,11
1021,11
1022,11
1023,11
1024,12
1025,11
1026,11
1027,11
1028,11
1029,12
1030,11
1031,11
1032,11
1033,15
1034,17
1035,11
1036,10
1037,14
1038,15
1039,18
1040,14
1041,12
1042,10
1043,10
1044,12
1045,12
1046,10
1047,10
1048,10
1049,9
1050,9
1051,10
1052,10
1053,10
1054,9
1055,9
1056,10
1057,10
1058,10
1059,9
1060,9
1061,10
1062,10
1063,10
1064,9
1065,9
1066,10
1067,12
1068,11
1069,12
1070,17
1071,13
1072,13
1073,15
1074,16
1075,14
1076,13
1077,10
1078,13
1079,12
1080,16
1081,18
1082,14
1083,13
1084,20
1085,11
1086,12
1087,15
1088,13
1089,12
1090,10
1091,14
1092,13
1093,13
1094,14
1095,13
1096,16
1097,15
1098,12
1099,10
1100,10
1101,10
1102,11
1103,10
1104,10
1105,10
1106,10
1107,11
1108,10
1109,10
1110,10
1111,10
1112,11
1113,10
1114,10
1115,10
1116,10
1117,11
1118,10
1119,10
1120,10
1121,10
1122,11
1123,10
1124,13
1125,11
1126,11
1127,24
1128,22
1129,21
1130,25
1131,23
1132,12
1133,12
1134,13
1135,9
1136,12
1137,10
1138,11
1139,10
1140,9
1141,12
1142,10
1143,10
1144,10
1145,9
1146,12
1147,10
1148,10
1149,10
1150,9
1151,12
1152,10
1153,10
1154,10
1155,9
1156,12
1157,10
1158,10
1159,10
1160,13
1161,12
1162,16
1163,14
1164,14
1165,15
1166,13
1167,14
1168,12
1169,12
1170,15
1171,14
1172,11
1173,12
1174,21
1175,13
1176,10
1177,12
1178,8
1179,10
1180,11
1181,14
1182,13
1183,13
1184,14
1185,13
1186,14
1187,16
1188,11
1189,11
1190,10
1191,10
1192,11
1193,10
1194,11
1195,10
1196,10
1197,11
1198,10
1199,11
1200,10
1201,10
1202,11
1203,10
1204,11
1205,10
1206,10
1207,11
1208,10
1209,11
1210,10
1211,11
1212,11
1213,10
1214,11
1215,7
1216,11
1217,17
1218,13
1219,12
1220,14
1221,19
1222,13
1223,7
1224,13
1225,9
1226,12
1227,10
1228,9
1229,12
1230,9
1231,12
1232,10
1233,9
1234,12
1235,9
1236,12
1237,10
1238,9
1239,12
1240,9
1241,12
1242,10
1243,9
1244,12
1245,9
1246,12
1247,10
1248,9
1249,12
1250,9
1251,19
1252,16
1253,15
1254,14
1255,13
1256,14
1257,16
1258,15
1259,11
1260,7
1261,11
1262,10
1263,13
1264,25
1265,15
1266,11
1267,11
1268,12
1269,10
1270,13
1271,13
1272,15
1273,15
1274,13
1275,13
1276,13
1277,16
1278,14
1279,15
1280,16
1281,14
1282,16
1283,14
1284,15
1285,16
1286,14
1287,16
1288,14
1289,15
1290,16
1291,14
1292,16
1293,14
1294,15
1295,16
1296,14
1297,16
1298,14
1299,15
1300,16
1301,14
1302,16
1303,14
1304,15
1305,16
1306,18
1307,17
1308,13
1309,12
1310,12
1311,17
1312,16
1313,13
1314,14
1315,14
1316,18
1317,15
1318,13
1319,14
1320,14
1321,18
1322,15
1323,13
1324,14
1325,13
1326,18
1327,14
1328,13
1329,14
1330,13
1331,18
1332,14
1333,13
1334,14
1335,13
1336,18
1337,14
1338,13
1339,14
1340,13
1341,20
1342,14
1343,15
1344,18
1345,16
1346,16
1347,14
1348,16
1349,16
1350,13
1351,10
1352,12
1353,16
1354,30
1355,19
1356,19
1357,12
1358,15
1359,12
1360,19
1361,21
1362,23
1363,15
1364,23
1365,18
1366,21
1367,17
1368,16
1369,16
1370,17
1371,18
1372,17
1373,16
1374,15
1375,16
1376,18
1377,17
1378,17
1379,15
1380,16
1381,17
1382,17
1383,17
1384,15
1385,16
1386,17
1387,17
1388,17
1389,15
1390,16
1391,17
1392,17
1393,17
1394,15
1395,16
1396,18
1397,18
1398,14
1399,1
1400,15
1401,19
1402,20
1403,17
1404,15
1405,18
1406,17
1407,18
1408,17
1409,15
1410,18
1411,17
1412,19
1413,17
1414,15
1415,18
1416,17
1417,19
1418,17
1419,15
1420,18
1421,17
1422,19
1423,17
1424,15
1425,18
1426,17
1427,19
1428,17
1429,16
1430,18
1431,17
1432,21
1433,18
1434,23
1435,20
1436,21
1437,19
1438,19
1439,12
1440,20
1441,13
1442,18
1443,23
1444,20
1445,14
1446,10
1447,9
1448,11
1449,9
1450,12
1451,13
1452,14
1453,15
1454,12
1455,12
1456,13
1457,11
1458,11
1459,13
1460,13
1461,12
1462,11
1463,11
1464,13
1465,13
1466,12
1467,11
1468,11
1469,13
1470,13
1471,12
1472,11
1473,11
1474,13
1475,13
1476,12
1477,11
1478,11
1479,13
1480,13
1481,12
1482,11
1483,11
1484,13
1485,13
1486,16
1487,14
1488,12
1489,12
1490,13
1491,16
1492,15
1493,11
1494,11
1495,10
1496,14
1497,11
1498,11
1499,11
1500,10
1501,14
1502,11
1503,11
1504,11
1505,10
1506,14
1507,11
1508,11
1509,11
1510,10
1511,14
1512,11
1513,11
1514,11
1515,10
1516,14
1517,11
1518,11
1519,11
1520,10
1521,16
1522,14
1523,15
1524,16
1525,16
1526,14
1527,13
1528,15
1529,14
1530,13
1531,8
1532,10
1533,14
1534,22
1535,10
1536,10
1537,12
1538,8
1539,10
1540,11
1541,13
1542,13
1543,15
1544,14
1545,14
1546,13
1547,16
1548,11
1549,12
1550,10
1551,10
1552,11
1553,10
1554,12
1555,10
1556,10
1557,11
1558,10
1559,12
1560,10
1561,10
1562,11
1563,10
1564,12
1565,10
1566,10
1567,11
1568,10
1569,12
1570,10
1571,11
1572,11
1573,10
1574,12
1575,7
1576,12
1577,18
1578,15
1579,13
1580,12
1581,17
1582,11
1583,7
1584,12
1585,9
1586,10
1587,10
1588,9
1589,11
1590,9
1591,10
1592,10
1593,9
1594,11
1595,9
1596,10
1597,10
1598,9
1599,11
1600,9
1601,10
1602,10
1603,9
1604,11
1605,9
1606,10
1607,10
1608,9
1609,11
1610,9
1611,19
1612,16
1613,17
1614,14
1615,14
1616,14
1617,16
1618,15
1619,11
1620,8
1621,11
1622,10
1623,10
1624,20
1625,11
1626,13
1627,17
1628,14
1629,12
1630,10
1631,14
1632,13
1633,13
1634,14
1635,13
1636,16
1637,15
1638,11
1639,10
1640,10
1641,10
1642,11
1643,10
1644,10
1645,10
1646,10
1647,11
1648,10
1649,10
1650,10
1651,10
1652,11
1653,10
1654,10
1655,10
1656,10
1657,11
1658,10
1659,10
1660,10
1661,10
1662,11
1663,10
1664,13
1665,11
1666,11
1667,22
1668,22
1669,20
1670,21
1671,25
1672,12
1673,12
1674,13
1675,9
1676,12
1677,10
1678,11
1679,10
1680,9
1681,12
1682,10
1683,10
1684,10
1685,9
1686,12
1687,10
1688,10
1689,10
1690,9
1691,12
1692,10
1693,10
1694,10
1695,9
1696,12
1697,10
1698,10
1699,10
1700,12
1701,12
1702,16
1703,14
1704,14
1705,15
1706,13
1707,14
1708,12
1709,12
1710,16
1711,14
1712,13
1713,12
1714,16
1715,13
1716,12
1717,18
1718,16
1719,11
1720,10
1721,12
1722,12
1723,14
1724,12
1725,11
1726,15
1727,14
1728,15
1729,15
1730,12
1731,14
1732,11
1733,12
1734,12
1735,11
1736,11
1737,11
1738,11
1739,12
1740,11
1741,11
1742,11
1743,11
1744,12
1745,11
1746,11
1747,11
1748,11
1749,12
1750,11
1751,11
1752,11
1753,15
1754,17
1755,11
1756,10
1757,14
1758,15
1759,18
1760,16
1761,12
1762,10
1763,10
1764,12
1765,11
1766,12
1767,10
1768,10
1769,9
1770,9
1771,12
1772,10
1773,10
1774,9
1775,9
1776,12
1777,10
1778,10
1779,9
1780,9
1781,12
1782,10
1783,10
1784,9
1785,9
1786,12
1787,12
1788,11
1789,11
1790,17
1791,14
1792,13
1793,15
1794,16
1795,14
1796,14
1797,10
1798,11
1799,11
